ID,Book,Rating,num_rating
4693,"The Castle, Franz Kafka",liked it,59
5063,"The Castle, Franz Kafka",it was amazing,38
4334,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,15
4357,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,18
4360,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,3
4362,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,9
4364,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,6
4381,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,9
4409,"The Little Prince, Antoine de Saint-Exupéry",liked it,3
4411,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,7
4448,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,10
4465,"The Little Prince, Antoine de Saint-Exupéry",really liked it,13
4468,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,10
4493,"The Little Prince, Antoine de Saint-Exupéry",really liked it,14
4534,"The Little Prince, Antoine de Saint-Exupéry",really liked it,38
4613,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,4
4628,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,2
4634,"The Little Prince, Antoine de Saint-Exupéry",really liked it,5
4662,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,13
4696,"The Little Prince, Antoine de Saint-Exupéry",really liked it,11
4697,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,23
4711,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,54
4746,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,50
4763,"The Little Prince, Antoine de Saint-Exupéry",really liked it,33
4796,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,11
4806,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,87
4818,"The Little Prince, Antoine de Saint-Exupéry",really liked it,5
4825,"The Little Prince, Antoine de Saint-Exupéry",liked it,63
4868,"The Little Prince, Antoine de Saint-Exupéry",really liked it,19
4934,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,20
4937,"The Little Prince, Antoine de Saint-Exupéry",really liked it,8
4939,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,5
4942,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,7
4999,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,4
5001,"The Little Prince, Antoine de Saint-Exupéry",really liked it,2
5040,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,10
5143,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,4
5147,"The Little Prince, Antoine de Saint-Exupéry",really liked it,10
5151,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,17
5192,"The Little Prince, Antoine de Saint-Exupéry",really liked it,84
5210,"The Little Prince, Antoine de Saint-Exupéry",liked it,4
5250,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,39
5336,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,4
5383,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,105
5388,"The Little Prince, Antoine de Saint-Exupéry",it was amazing,8
5391,"The Little Prince, Antoine de Saint-Exupéry",really liked it,7
4312,"Snow Crash, Neal Stephenson",it was amazing,36
4367,"Snow Crash, Neal Stephenson",it was amazing,25
4529,"Snow Crash, Neal Stephenson",liked it,41
4629,"Snow Crash, Neal Stephenson",really liked it,5
4667,"Snow Crash, Neal Stephenson",it was amazing,50
4706,"Snow Crash, Neal Stephenson",liked it,3
4897,"Snow Crash, Neal Stephenson",really liked it,12
5102,"Snow Crash, Neal Stephenson",really liked it,42
5114,"Snow Crash, Neal Stephenson",really liked it,46
5128,"Snow Crash, Neal Stephenson",it was amazing,15
5161,"Snow Crash, Neal Stephenson",it was amazing,9
5192,"Snow Crash, Neal Stephenson",it was amazing,84
5237,"Snow Crash, Neal Stephenson",liked it,6
5383,"Snow Crash, Neal Stephenson",really liked it,105
4312,"Watchmen, Alan Moore",it was amazing,36
4342,"Watchmen, Alan Moore",it was amazing,27
4351,"Watchmen, Alan Moore",liked it,42
4373,"Watchmen, Alan Moore",really liked it,47
4375,"Watchmen, Alan Moore",it was amazing,5
4466,"Watchmen, Alan Moore",it was amazing,16
4493,"Watchmen, Alan Moore",really liked it,14
4589,"Watchmen, Alan Moore",it was amazing,23
4629,"Watchmen, Alan Moore",it was amazing,5
4667,"Watchmen, Alan Moore",it was amazing,50
4753,"Watchmen, Alan Moore",really liked it,21
4796,"Watchmen, Alan Moore",it was amazing,11
4805,"Watchmen, Alan Moore",really liked it,11
4825,"Watchmen, Alan Moore",really liked it,63
4829,"Watchmen, Alan Moore",really liked it,48
4859,"Watchmen, Alan Moore",it was amazing,12
4866,"Watchmen, Alan Moore",it was amazing,18
4995,"Watchmen, Alan Moore",really liked it,12
5063,"Watchmen, Alan Moore",it was amazing,38
5102,"Watchmen, Alan Moore",it was amazing,42
5114,"Watchmen, Alan Moore",it was amazing,46
5122,"Watchmen, Alan Moore",really liked it,15
5152,"Watchmen, Alan Moore",really liked it,24
4367,"The Gone-Away World, Nick Harkaway",it was amazing,25
5383,"Zoo City, Lauren Beukes",it was amazing,105
4312,"Zodiac, Neal Stephenson",it was amazing,36
4667,"Zodiac, Neal Stephenson",really liked it,50
4897,"Zodiac, Neal Stephenson",liked it,12
5400,"Zodiac, Neal Stephenson",liked it,20
4312,"The Dispatcher, John Scalzi",it was amazing,36
4312,"Kraken, China Miéville",it was amazing,36
4367,"Kraken, China Miéville",really liked it,25
5114,"Kraken, China Miéville",really liked it,46
4312,"The Last Days of New Paris, China Miéville",it was amazing,36
4312,"Railsea, China Miéville",it was amazing,36
4667,"When Gravity Fails, George Alec Effinger",really liked it,50
4312,"Saga, Vol. 1, Brian K. Vaughan",it was amazing,36
4432,"Saga, Vol. 1, Brian K. Vaughan",really liked it,8
4589,"Saga, Vol. 1, Brian K. Vaughan",really liked it,23
4866,"Saga, Vol. 1, Brian K. Vaughan",it was amazing,18
4909,"Saga, Vol. 1, Brian K. Vaughan",it was amazing,24
5163,"Saga, Vol. 1, Brian K. Vaughan",it was amazing,20
5192,"Saga, Vol. 1, Brian K. Vaughan",really liked it,84
5207,"Saga, Vol. 1, Brian K. Vaughan",liked it,8
5114,"The City & the City, China Miéville",liked it,46
4312,"Agent to the Stars, John Scalzi",it was amazing,36
5163,"Terminal World, Alastair Reynolds",liked it,20
4667,"Nation, Terry Pratchett",liked it,50
4289,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,4
4290,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,9
4293,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,9
4312,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,36
4334,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,15
4346,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,9
4393,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,7
4413,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,8
4465,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,13
4468,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,10
4470,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",liked it,3
4632,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,4
4665,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,3
4666,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,29
4667,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,50
4724,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,5
4739,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",liked it,5
4763,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,33
4782,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,14
4806,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",liked it,87
4809,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,6
4829,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,48
4858,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,5
4868,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,19
4892,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",liked it,13
4995,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,12
5014,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,6
5034,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,7
5040,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",liked it,10
5111,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,15
5114,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,46
5151,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,17
5152,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,24
5192,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,84
5207,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,8
5223,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,21
5225,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,22
5231,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,36
5243,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,19
5271,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",it was amazing,2
5400,"The Amazing Adventures of Kavalier & Clay, Michael Chabon",really liked it,20
4312,"Cryptonomicon, Neal Stephenson",it was amazing,36
4373,"Cryptonomicon, Neal Stephenson",it was amazing,47
4489,"Cryptonomicon, Neal Stephenson",liked it,35
4667,"Cryptonomicon, Neal Stephenson",really liked it,50
4706,"Cryptonomicon, Neal Stephenson",liked it,3
4825,"Cryptonomicon, Neal Stephenson",liked it,63
4829,"Cryptonomicon, Neal Stephenson",really liked it,48
5051,"Cryptonomicon, Neal Stephenson",really liked it,2
5102,"Cryptonomicon, Neal Stephenson",really liked it,42
5114,"Cryptonomicon, Neal Stephenson",it was amazing,46
5237,"Cryptonomicon, Neal Stephenson",liked it,6
4697,"I Am Legend and Other Stories, Richard Matheson",really liked it,23
5102,"I Am Legend and Other Stories, Richard Matheson",liked it,42
5152,"I Am Legend and Other Stories, Richard Matheson",liked it,24
4746,"The Walking Dead, Vol. 1: Days Gone Bye, Robert Kirkman",really liked it,50
4829,"The Walking Dead, Vol. 1: Days Gone Bye, Robert Kirkman",liked it,48
5176,"The Walking Dead, Vol. 1: Days Gone Bye, Robert Kirkman",it was amazing,25
4312,"Accelerando, Charles Stross",it was amazing,36
4351,"Marvel 1602, Neil Gaiman",liked it,42
4367,"Marvel 1602, Neil Gaiman",it was amazing,25
4373,"Marvel 1602, Neil Gaiman",liked it,47
5383,"Marvel 1602, Neil Gaiman",it was amazing,105
5383,"Someone Comes to Town, Someone Leaves Town, Cory Doctorow",it was amazing,105
4312,"Batman: The Dark Knight Returns, Frank Miller",it was amazing,36
4351,"Batman: The Dark Knight Returns, Frank Miller",really liked it,42
4373,"Batman: The Dark Knight Returns, Frank Miller",really liked it,47
4454,"Batman: The Dark Knight Returns, Frank Miller",it was amazing,6
4667,"Batman: The Dark Knight Returns, Frank Miller",it was amazing,50
4706,"Batman: The Dark Knight Returns, Frank Miller",it was amazing,3
4825,"Batman: The Dark Knight Returns, Frank Miller",liked it,63
4829,"Batman: The Dark Knight Returns, Frank Miller",liked it,48
4866,"Batman: The Dark Knight Returns, Frank Miller",it was amazing,18
5158,"Eastern Standard Tribe, Cory Doctorow",it was amazing,3
5383,"Eastern Standard Tribe, Cory Doctorow",really liked it,105
4342,"The Chrysalids, John Wyndham",liked it,27
4868,"Contact, Susan Grant",really liked it,19
5206,"Contact, Susan Grant",liked it,12
4351,"Starship Troopers, Robert A. Heinlein",really liked it,42
4529,"Starship Troopers, Robert A. Heinlein",really liked it,41
4667,"Starship Troopers, Robert A. Heinlein",really liked it,50
5192,"Starship Troopers, Robert A. Heinlein",liked it,84
5243,"Starship Troopers, Robert A. Heinlein",it was amazing,19
4662,"The City of Gold and Lead, John Christopher",liked it,13
4924,"The City of Gold and Lead, John Christopher",really liked it,8
5063,"The City of Gold and Lead, John Christopher",it was amazing,38
5391,"The City of Gold and Lead, John Christopher",liked it,7
4662,"The White Mountains, John Christopher",really liked it,13
5383,"Down and Out in the Magic Kingdom, Cory Doctorow",really liked it,105
4338,"Neuromancer, William Gibson",it was amazing,2
4667,"Neuromancer, William Gibson",it was amazing,50
4825,"Neuromancer, William Gibson",really liked it,63
5102,"Neuromancer, William Gibson",it was amazing,42
5128,"Neuromancer, William Gibson",really liked it,15
4666,"Enchantment, Orson Scott Card",liked it,29
4290,"Catch-22, Joseph Heller",it was amazing,9
4293,"Catch-22, Joseph Heller",it was amazing,9
4308,"Catch-22, Joseph Heller",it was amazing,26
4342,"Catch-22, Joseph Heller",it was amazing,27
4373,"Catch-22, Joseph Heller",liked it,47
4426,"Catch-22, Joseph Heller",it was amazing,6
4441,"Catch-22, Joseph Heller",it was amazing,2
4468,"Catch-22, Joseph Heller",really liked it,10
4493,"Catch-22, Joseph Heller",it was amazing,14
4529,"Catch-22, Joseph Heller",really liked it,41
4584,"Catch-22, Joseph Heller",really liked it,7
4597,"Catch-22, Joseph Heller",it was amazing,3
4644,"Catch-22, Joseph Heller",it was amazing,8
4677,"Catch-22, Joseph Heller",really liked it,7
4678,"Catch-22, Joseph Heller",it was amazing,3
4686,"Catch-22, Joseph Heller",really liked it,9
4763,"Catch-22, Joseph Heller",liked it,33
4769,"Catch-22, Joseph Heller",really liked it,4
4791,"Catch-22, Joseph Heller",it was amazing,11
4806,"Catch-22, Joseph Heller",it was amazing,87
4833,"Catch-22, Joseph Heller",it was amazing,7
4852,"Catch-22, Joseph Heller",really liked it,24
4906,"Catch-22, Joseph Heller",it was amazing,7
4937,"Catch-22, Joseph Heller",liked it,8
4998,"Catch-22, Joseph Heller",it was amazing,4
5079,"Catch-22, Joseph Heller",really liked it,3
5102,"Catch-22, Joseph Heller",it was amazing,42
5122,"Catch-22, Joseph Heller",really liked it,15
5151,"Catch-22, Joseph Heller",liked it,17
5250,"Catch-22, Joseph Heller",really liked it,39
5320,"Catch-22, Joseph Heller",it was amazing,3
5383,"Catch-22, Joseph Heller",it was amazing,105
5400,"Catch-22, Joseph Heller",really liked it,20
4366,"Timequake, Kurt Vonnegut Jr.",liked it,14
4474,"Timequake, Kurt Vonnegut Jr.",it was amazing,8
4578,"Timequake, Kurt Vonnegut Jr.",liked it,2
4597,"Timequake, Kurt Vonnegut Jr.",really liked it,3
4644,"Timequake, Kurt Vonnegut Jr.",liked it,8
5243,"Timequake, Kurt Vonnegut Jr.",it was amazing,19
5383,"Timequake, Kurt Vonnegut Jr.",it was amazing,105
4366,"Welcome to the Monkey House, Kurt Vonnegut Jr.",liked it,14
4474,"Welcome to the Monkey House, Kurt Vonnegut Jr.",really liked it,8
4578,"Welcome to the Monkey House, Kurt Vonnegut Jr.",really liked it,2
4597,"Welcome to the Monkey House, Kurt Vonnegut Jr.",it was amazing,3
4906,"Welcome to the Monkey House, Kurt Vonnegut Jr.",it was amazing,7
5063,"Welcome to the Monkey House, Kurt Vonnegut Jr.",liked it,38
5192,"Welcome to the Monkey House, Kurt Vonnegut Jr.",really liked it,84
5243,"Welcome to the Monkey House, Kurt Vonnegut Jr.",really liked it,19
5383,"Welcome to the Monkey House, Kurt Vonnegut Jr.",it was amazing,105
5400,"Welcome to the Monkey House, Kurt Vonnegut Jr.",liked it,20
4366,"The Sirens of Titan, Kurt Vonnegut Jr.",liked it,14
4474,"The Sirens of Titan, Kurt Vonnegut Jr.",really liked it,8
4644,"The Sirens of Titan, Kurt Vonnegut Jr.",it was amazing,8
4782,"The Sirens of Titan, Kurt Vonnegut Jr.",really liked it,14
5114,"The Sirens of Titan, Kurt Vonnegut Jr.",really liked it,46
5192,"The Sirens of Titan, Kurt Vonnegut Jr.",it was amazing,84
5243,"The Sirens of Titan, Kurt Vonnegut Jr.",really liked it,19
5383,"The Sirens of Titan, Kurt Vonnegut Jr.",really liked it,105
5400,"The Sirens of Titan, Kurt Vonnegut Jr.",it was amazing,20
4373,"Player Piano, Kurt Vonnegut Jr.",liked it,47
4697,"Player Piano, Kurt Vonnegut Jr.",really liked it,23
5243,"Player Piano, Kurt Vonnegut Jr.",liked it,19
5250,"Player Piano, Kurt Vonnegut Jr.",it was amazing,39
5383,"Player Piano, Kurt Vonnegut Jr.",really liked it,105
4465,"Galápagos, Kurt Vonnegut Jr.",really liked it,13
4474,"Galápagos, Kurt Vonnegut Jr.",really liked it,8
4644,"Galápagos, Kurt Vonnegut Jr.",liked it,8
4697,"Galápagos, Kurt Vonnegut Jr.",liked it,23
4995,"Galápagos, Kurt Vonnegut Jr.",liked it,12
5040,"Galápagos, Kurt Vonnegut Jr.",liked it,10
5243,"Galápagos, Kurt Vonnegut Jr.",liked it,19
5400,"Galápagos, Kurt Vonnegut Jr.",really liked it,20
4290,"The Underground Railroad, Colson Whitehead",really liked it,9
4321,"The Underground Railroad, Colson Whitehead",really liked it,21
4357,"The Underground Railroad, Colson Whitehead",it was amazing,18
4614,"The Underground Railroad, Colson Whitehead",it was amazing,7
4666,"The Underground Railroad, Colson Whitehead",liked it,29
4763,"The Underground Railroad, Colson Whitehead",really liked it,33
4829,"The Underground Railroad, Colson Whitehead",really liked it,48
