ID,Book_Title,Rating,num_rating
8261,Anthem,really liked it,15
8431,Anthem,it was amazing,39
8662,Anthem,liked it,25
8852,Anthem,it was ok,32
8870,Anthem,really liked it,11
9251,Anthem,it was amazing,19
9308,Anthem,it was ok,3
9785,Anthem,really liked it,23
10848,Anthem,liked it,51
6703,"The Hobbit, or There and Back Again",really liked it,11
6826,"The Hobbit, or There and Back Again",liked it,8
6845,"The Hobbit, or There and Back Again",really liked it,17
6857,"The Hobbit, or There and Back Again",liked it,11
7092,"The Hobbit, or There and Back Again",liked it,6
7100,"The Hobbit, or There and Back Again",liked it,4
7125,"The Hobbit, or There and Back Again",liked it,4
7175,"The Hobbit, or There and Back Again",really liked it,7
7177,"The Hobbit, or There and Back Again",really liked it,11
7268,"The Hobbit, or There and Back Again",really liked it,34
7290,"The Hobbit, or There and Back Again",it was amazing,17
7300,"The Hobbit, or There and Back Again",really liked it,19
7363,"The Hobbit, or There and Back Again",really liked it,17
7372,"The Hobbit, or There and Back Again",really liked it,36
7384,"The Hobbit, or There and Back Again",really liked it,23
7410,"The Hobbit, or There and Back Again",it was amazing,17
7437,"The Hobbit, or There and Back Again",it was amazing,43
7468,"The Hobbit, or There and Back Again",it was amazing,2
7471,"The Hobbit, or There and Back Again",it was amazing,8
7479,"The Hobbit, or There and Back Again",really liked it,72
7503,"The Hobbit, or There and Back Again",really liked it,6
7538,"The Hobbit, or There and Back Again",it was amazing,5
7548,"The Hobbit, or There and Back Again",it was ok,27
7577,"The Hobbit, or There and Back Again",really liked it,58
7638,"The Hobbit, or There and Back Again",really liked it,6
7667,"The Hobbit, or There and Back Again",it was amazing,7
7681,"The Hobbit, or There and Back Again",really liked it,25
7719,"The Hobbit, or There and Back Again",really liked it,8
7742,"The Hobbit, or There and Back Again",it was amazing,53
7816,"The Hobbit, or There and Back Again",it was amazing,24
7832,"The Hobbit, or There and Back Again",it was amazing,7
7893,"The Hobbit, or There and Back Again",liked it,23
7946,"The Hobbit, or There and Back Again",it was amazing,11
8061,"The Hobbit, or There and Back Again",liked it,4
8067,"The Hobbit, or There and Back Again",liked it,5
8072,"The Hobbit, or There and Back Again",liked it,12
8118,"The Hobbit, or There and Back Again",really liked it,3
8223,"The Hobbit, or There and Back Again",it was amazing,29
8258,"The Hobbit, or There and Back Again",it was amazing,18
8279,"The Hobbit, or There and Back Again",really liked it,7
8328,"The Hobbit, or There and Back Again",it was amazing,8
8351,"The Hobbit, or There and Back Again",liked it,41
8359,"The Hobbit, or There and Back Again",really liked it,31
8478,"The Hobbit, or There and Back Again",really liked it,12
8483,"The Hobbit, or There and Back Again",really liked it,12
8486,"The Hobbit, or There and Back Again",it was amazing,30
8504,"The Hobbit, or There and Back Again",liked it,6
8538,"The Hobbit, or There and Back Again",it was amazing,2
8557,"The Hobbit, or There and Back Again",really liked it,8
8563,"The Hobbit, or There and Back Again",it was amazing,41
8565,"The Hobbit, or There and Back Again",it was amazing,3
8610,"The Hobbit, or There and Back Again",liked it,9
8659,"The Hobbit, or There and Back Again",really liked it,16
8662,"The Hobbit, or There and Back Again",really liked it,25
8686,"The Hobbit, or There and Back Again",it was amazing,28
8712,"The Hobbit, or There and Back Again",really liked it,16
8723,"The Hobbit, or There and Back Again",it was amazing,4
8726,"The Hobbit, or There and Back Again",really liked it,35
8760,"The Hobbit, or There and Back Again",it was amazing,15
8775,"The Hobbit, or There and Back Again",really liked it,13
8789,"The Hobbit, or There and Back Again",really liked it,5
8794,"The Hobbit, or There and Back Again",it was amazing,11
8802,"The Hobbit, or There and Back Again",really liked it,12
8835,"The Hobbit, or There and Back Again",it was amazing,97
8860,"The Hobbit, or There and Back Again",it was amazing,5
8887,"The Hobbit, or There and Back Again",liked it,13
8892,"The Hobbit, or There and Back Again",really liked it,53
8933,"The Hobbit, or There and Back Again",it was ok,10
8971,"The Hobbit, or There and Back Again",really liked it,9
9037,"The Hobbit, or There and Back Again",really liked it,14
9097,"The Hobbit, or There and Back Again",really liked it,9
9128,"The Hobbit, or There and Back Again",really liked it,6
9154,"The Hobbit, or There and Back Again",really liked it,17
9208,"The Hobbit, or There and Back Again",really liked it,36
9238,"The Hobbit, or There and Back Again",it was amazing,17
9239,"The Hobbit, or There and Back Again",really liked it,30
9251,"The Hobbit, or There and Back Again",it was amazing,19
9282,"The Hobbit, or There and Back Again",it was amazing,4
9333,"The Hobbit, or There and Back Again",it was amazing,10
9343,"The Hobbit, or There and Back Again",it was amazing,22
9348,"The Hobbit, or There and Back Again",really liked it,6
9396,"The Hobbit, or There and Back Again",it was amazing,4
9422,"The Hobbit, or There and Back Again",really liked it,10
9496,"The Hobbit, or There and Back Again",it was amazing,14
9547,"The Hobbit, or There and Back Again",it was ok,81
9663,"The Hobbit, or There and Back Again",liked it,5
9674,"The Hobbit, or There and Back Again",it was amazing,20
9679,"The Hobbit, or There and Back Again",it was ok,8
9701,"The Hobbit, or There and Back Again",it was amazing,31
9709,"The Hobbit, or There and Back Again",it was amazing,29
9767,"The Hobbit, or There and Back Again",liked it,12
9784,"The Hobbit, or There and Back Again",liked it,36
9816,"The Hobbit, or There and Back Again",it was amazing,9
9828,"The Hobbit, or There and Back Again",really liked it,37
9855,"The Hobbit, or There and Back Again",really liked it,6
10101,"The Hobbit, or There and Back Again",it was amazing,16
10127,"The Hobbit, or There and Back Again",it was ok,44
10189,"The Hobbit, or There and Back Again",really liked it,3
10378,"The Hobbit, or There and Back Again",liked it,137
10473,"The Hobbit, or There and Back Again",it was amazing,3
10492,"The Hobbit, or There and Back Again",it was amazing,27
10514,"The Hobbit, or There and Back Again",really liked it,18
10525,"The Hobbit, or There and Back Again",it was amazing,34
10571,"The Hobbit, or There and Back Again",really liked it,7
10674,"The Hobbit, or There and Back Again",it was amazing,51
10778,"The Hobbit, or There and Back Again",it was amazing,20
10848,"The Hobbit, or There and Back Again",it was amazing,51
10919,"The Hobbit, or There and Back Again",it was amazing,8
6703,The Alchemist,did not like it,11
6724,The Alchemist,really liked it,23
6736,The Alchemist,really liked it,8
6760,The Alchemist,really liked it,2
6804,The Alchemist,really liked it,29
6831,The Alchemist,it was ok,7
6839,The Alchemist,it was ok,26
6842,The Alchemist,liked it,10
6857,The Alchemist,really liked it,11
6915,The Alchemist,it was amazing,2
6988,The Alchemist,it was amazing,3
7020,The Alchemist,did not like it,12
7092,The Alchemist,it was ok,6
7112,The Alchemist,liked it,3
7114,The Alchemist,really liked it,7
7133,The Alchemist,it was amazing,10
7137,The Alchemist,really liked it,3
7143,The Alchemist,liked it,2
7159,The Alchemist,it was amazing,4
7175,The Alchemist,it was ok,7
7177,The Alchemist,did not like it,11
7182,The Alchemist,liked it,10
7191,The Alchemist,it was amazing,8
7227,The Alchemist,really liked it,6
7267,The Alchemist,liked it,2
7280,The Alchemist,liked it,4
7290,The Alchemist,liked it,17
7292,The Alchemist,it was ok,5
7300,The Alchemist,really liked it,19
7328,The Alchemist,did not like it,28
7363,The Alchemist,really liked it,17
7372,The Alchemist,liked it,36
7383,The Alchemist,liked it,16
7385,The Alchemist,liked it,3
7396,The Alchemist,really liked it,16
7410,The Alchemist,it was ok,17
7442,The Alchemist,it was ok,11
7458,The Alchemist,it was amazing,3
7476,The Alchemist,liked it,6
7480,The Alchemist,it was ok,22
7514,The Alchemist,really liked it,4
7532,The Alchemist,really liked it,22
7543,The Alchemist,really liked it,4
7548,The Alchemist,really liked it,27
7560,The Alchemist,liked it,18
7565,The Alchemist,liked it,9
7590,The Alchemist,really liked it,2
7600,The Alchemist,liked it,11
7607,The Alchemist,did not like it,11
7630,The Alchemist,liked it,2
7638,The Alchemist,it was amazing,6
7641,The Alchemist,really liked it,3
7690,The Alchemist,really liked it,23
7704,The Alchemist,liked it,11
7706,The Alchemist,really liked it,9
7707,The Alchemist,really liked it,5
7719,The Alchemist,really liked it,8
7742,The Alchemist,really liked it,53
7802,The Alchemist,it was amazing,7
7811,The Alchemist,really liked it,4
7845,The Alchemist,it was amazing,3
7891,The Alchemist,did not like it,6
7893,The Alchemist,did not like it,23
7932,The Alchemist,did not like it,8
7946,The Alchemist,it was ok,11
7965,The Alchemist,it was amazing,6
7966,The Alchemist,liked it,2
7994,The Alchemist,really liked it,7
8054,The Alchemist,it was amazing,2
8063,The Alchemist,it was amazing,4
8072,The Alchemist,liked it,12
8118,The Alchemist,liked it,3
8168,The Alchemist,really liked it,9
8220,The Alchemist,liked it,8
8234,The Alchemist,it was amazing,3
8261,The Alchemist,liked it,15
8316,The Alchemist,it was ok,31
8371,The Alchemist,really liked it,2
8377,The Alchemist,liked it,2
8385,The Alchemist,really liked it,2
8388,The Alchemist,really liked it,5
8404,The Alchemist,liked it,12
8431,The Alchemist,it was amazing,39
8454,The Alchemist,did not like it,4
8468,The Alchemist,it was ok,16
8478,The Alchemist,it was amazing,12
8494,The Alchemist,it was amazing,2
8499,The Alchemist,really liked it,3
8511,The Alchemist,liked it,8
8548,The Alchemist,really liked it,13
8563,The Alchemist,really liked it,41
8580,The Alchemist,it was ok,12
8587,The Alchemist,liked it,38
8592,The Alchemist,really liked it,4
8621,The Alchemist,really liked it,4
8630,The Alchemist,it was amazing,9
8648,The Alchemist,did not like it,6
8686,The Alchemist,liked it,28
8723,The Alchemist,really liked it,4
8726,The Alchemist,liked it,35
8796,The Alchemist,liked it,9
8802,The Alchemist,really liked it,12
8835,The Alchemist,liked it,97
8849,The Alchemist,liked it,18
8880,The Alchemist,liked it,2
8892,The Alchemist,did not like it,53
8922,The Alchemist,liked it,23
8927,The Alchemist,it was amazing,7
8928,The Alchemist,liked it,28
8980,The Alchemist,did not like it,5
9001,The Alchemist,liked it,7
9037,The Alchemist,really liked it,14
9118,The Alchemist,it was ok,3
9146,The Alchemist,liked it,32
9150,The Alchemist,really liked it,3
9154,The Alchemist,it was ok,17
9175,The Alchemist,really liked it,3
9189,The Alchemist,liked it,7
9206,The Alchemist,liked it,5
9215,The Alchemist,liked it,9
9230,The Alchemist,really liked it,8
9232,The Alchemist,it was amazing,2
9289,The Alchemist,it was amazing,5
9291,The Alchemist,really liked it,4
9296,The Alchemist,really liked it,3
9327,The Alchemist,it was ok,43
9333,The Alchemist,it was amazing,10
9340,The Alchemist,it was amazing,8
9362,The Alchemist,it was amazing,2
9363,The Alchemist,it was amazing,5
9370,The Alchemist,it was amazing,4
9398,The Alchemist,it was ok,9
9405,The Alchemist,it was amazing,12
9502,The Alchemist,it was ok,11
9524,The Alchemist,liked it,20
9560,The Alchemist,really liked it,2
9580,The Alchemist,liked it,6
9593,The Alchemist,really liked it,11
9605,The Alchemist,liked it,13
9644,The Alchemist,really liked it,8
9658,The Alchemist,liked it,3
9670,The Alchemist,did not like it,15
9674,The Alchemist,did not like it,20
9687,The Alchemist,it was amazing,2
9692,The Alchemist,liked it,4
9694,The Alchemist,really liked it,6
9709,The Alchemist,it was amazing,29
9747,The Alchemist,liked it,2
9751,The Alchemist,it was ok,3
9793,The Alchemist,liked it,42
9837,The Alchemist,did not like it,20
9847,The Alchemist,it was amazing,16
9859,The Alchemist,liked it,33
9860,The Alchemist,really liked it,9
9863,The Alchemist,it was amazing,2
9870,The Alchemist,really liked it,4
9880,The Alchemist,did not like it,8
9883,The Alchemist,it was ok,5
9884,The Alchemist,liked it,6
9896,The Alchemist,really liked it,3
9944,The Alchemist,it was ok,7
9979,The Alchemist,really liked it,6
10013,The Alchemist,it was amazing,3
10014,The Alchemist,it was ok,7
10033,The Alchemist,it was ok,6
10053,The Alchemist,really liked it,5
10101,The Alchemist,really liked it,16
10127,The Alchemist,it was ok,44
10185,The Alchemist,really liked it,9
10193,The Alchemist,it was amazing,2
10199,The Alchemist,liked it,2
10204,The Alchemist,liked it,6
10216,The Alchemist,liked it,11
10253,The Alchemist,really liked it,13
10286,The Alchemist,liked it,14
10331,The Alchemist,did not like it,13
10380,The Alchemist,did not like it,8
10400,The Alchemist,it was amazing,14
10421,The Alchemist,really liked it,4
10513,The Alchemist,really liked it,5
10523,The Alchemist,it was amazing,4
10526,The Alchemist,did not like it,3
10531,The Alchemist,it was amazing,5
10560,The Alchemist,it was ok,13
10565,The Alchemist,it was ok,2
10571,The Alchemist,did not like it,7
10606,The Alchemist,really liked it,5
10691,The Alchemist,liked it,12
10705,The Alchemist,liked it,3
10706,The Alchemist,it was ok,22
10725,The Alchemist,liked it,66
10778,The Alchemist,liked it,20
10792,The Alchemist,really liked it,16
10799,The Alchemist,liked it,10
10804,The Alchemist,really liked it,8
10812,The Alchemist,it was amazing,8
10826,The Alchemist,really liked it,7
10827,The Alchemist,liked it,2
10833,The Alchemist,liked it,2
10848,The Alchemist,it was ok,51
10885,The Alchemist,it was amazing,5
10891,The Alchemist,liked it,12
10978,The Alchemist,liked it,10
6703,Resurrection,it was ok,11
6855,Resurrection,it was amazing,25
8072,Resurrection,liked it,12
9580,Resurrection,really liked it,6
10953,Resurrection,it was amazing,4
6708,Blindness,liked it,3
6709,Blindness,really liked it,41
6760,Blindness,it was amazing,2
6842,Blindness,really liked it,10
6904,Blindness,it was amazing,3
6960,Blindness,it was amazing,5
7064,Blindness,it was amazing,5
7114,Blindness,really liked it,7
7122,Blindness,really liked it,3
7159,Blindness,it was ok,4
7177,Blindness,it was amazing,11
7210,Blindness,really liked it,4
7280,Blindness,really liked it,4
7290,Blindness,it was amazing,17
7299,Blindness,really liked it,8
7300,Blindness,really liked it,19
7317,Blindness,liked it,2
7328,Blindness,it was ok,28
7332,Blindness,it was amazing,7
7384,Blindness,liked it,23
7385,Blindness,liked it,3
7393,Blindness,really liked it,11
7396,Blindness,really liked it,16
7410,Blindness,really liked it,17
7431,Blindness,it was ok,4
7577,Blindness,liked it,58
7596,Blindness,it was amazing,15
7597,Blindness,really liked it,23
7607,Blindness,liked it,11
7632,Blindness,liked it,57
7708,Blindness,it was amazing,8
7742,Blindness,really liked it,53
7777,Blindness,liked it,16
7817,Blindness,it was amazing,5
7830,Blindness,really liked it,8
7840,Blindness,really liked it,3
7845,Blindness,really liked it,3
7891,Blindness,it was ok,6
7893,Blindness,it was amazing,23
7932,Blindness,it was ok,8
7994,Blindness,liked it,7
8045,Blindness,liked it,13
8064,Blindness,it was amazing,12
8117,Blindness,really liked it,2
8190,Blindness,really liked it,10
8197,Blindness,really liked it,4
8220,Blindness,it was amazing,8
8357,Blindness,it was ok,3
8377,Blindness,it was amazing,2
8404,Blindness,it was amazing,12
8454,Blindness,liked it,4
8511,Blindness,really liked it,8
8587,Blindness,liked it,38
8591,Blindness,really liked it,2
8635,Blindness,really liked it,36
8648,Blindness,liked it,6
8662,Blindness,it was amazing,25
8689,Blindness,it was amazing,4
8692,Blindness,really liked it,24
8742,Blindness,it was amazing,11
8835,Blindness,really liked it,97
8849,Blindness,it was amazing,18
8883,Blindness,liked it,3
8908,Blindness,really liked it,7
8922,Blindness,really liked it,23
8928,Blindness,really liked it,28
8933,Blindness,liked it,10
8959,Blindness,really liked it,7
8980,Blindness,it was amazing,5
9001,Blindness,it was amazing,7
9016,Blindness,really liked it,2
9021,Blindness,liked it,4
9036,Blindness,really liked it,5
9037,Blindness,it was amazing,14
9094,Blindness,it was amazing,4
9105,Blindness,really liked it,6
9154,Blindness,really liked it,17
9208,Blindness,liked it,36
9213,Blindness,it was amazing,4
9234,Blindness,really liked it,16
9242,Blindness,really liked it,5
9263,Blindness,really liked it,4
9285,Blindness,it was amazing,4
9291,Blindness,liked it,4
9296,Blindness,liked it,3
9314,Blindness,liked it,3
9340,Blindness,liked it,8
9349,Blindness,it was amazing,4
9363,Blindness,it was amazing,5
9397,Blindness,liked it,21
9398,Blindness,really liked it,9
9413,Blindness,it was amazing,3
9445,Blindness,really liked it,4
9455,Blindness,it was amazing,3
9491,Blindness,liked it,11
9501,Blindness,really liked it,43
9502,Blindness,liked it,11
9545,Blindness,liked it,26
9560,Blindness,really liked it,2
9580,Blindness,it was amazing,6
9593,Blindness,it was amazing,11
9594,Blindness,liked it,4
9687,Blindness,it was amazing,2
9782,Blindness,liked it,5
9824,Blindness,really liked it,9
9855,Blindness,liked it,6
9859,Blindness,liked it,33
9860,Blindness,it was amazing,9
9870,Blindness,it was amazing,4
9884,Blindness,really liked it,6
9896,Blindness,it was amazing,3
9906,Blindness,liked it,13
9957,Blindness,liked it,7
10014,Blindness,liked it,7
10033,Blindness,it was amazing,6
10053,Blindness,really liked it,5
10059,Blindness,really liked it,2
10101,Blindness,it was ok,16
10127,Blindness,really liked it,44
10156,Blindness,liked it,6
10185,Blindness,really liked it,9
10204,Blindness,really liked it,6
10216,Blindness,liked it,11
10268,Blindness,it was ok,6
10286,Blindness,it was amazing,14
10309,Blindness,really liked it,17
10331,Blindness,it was ok,13
10378,Blindness,really liked it,137
10420,Blindness,it was amazing,2
10421,Blindness,it was amazing,4
10436,Blindness,it was amazing,4
10445,Blindness,liked it,3
10464,Blindness,really liked it,33
10469,Blindness,it was amazing,7
10477,Blindness,liked it,5
10513,Blindness,it was amazing,5
10514,Blindness,it was ok,18
10606,Blindness,really liked it,5
10792,Blindness,it was amazing,16
10794,Blindness,it was amazing,3
10799,Blindness,really liked it,10
10801,Blindness,it was amazing,8
10808,Blindness,it was amazing,2
10867,Blindness,it was amazing,2
10953,Blindness,it was amazing,4
10959,Blindness,liked it,3
6708,The Little Prince,it was amazing,3
6724,The Little Prince,liked it,23
6781,The Little Prince,really liked it,8
6826,The Little Prince,liked it,8
6842,The Little Prince,really liked it,10
6855,The Little Prince,really liked it,25
6912,The Little Prince,really liked it,4
7020,The Little Prince,really liked it,12
7064,The Little Prince,it was amazing,5
7099,The Little Prince,it was amazing,13
7118,The Little Prince,really liked it,13
7133,The Little Prince,really liked it,10
7191,The Little Prince,it was amazing,8
7196,The Little Prince,it was amazing,2
7210,The Little Prince,it was amazing,4
7300,The Little Prince,really liked it,19
7328,The Little Prince,it was amazing,28
7363,The Little Prince,really liked it,17
7370,The Little Prince,liked it,12
7396,The Little Prince,really liked it,16
7410,The Little Prince,it was amazing,17
7422,The Little Prince,it was amazing,8
7423,The Little Prince,it was amazing,7
7452,The Little Prince,it was amazing,72
7480,The Little Prince,it was amazing,22
7560,The Little Prince,really liked it,18
7577,The Little Prince,really liked it,58
7646,The Little Prince,it was amazing,3
7681,The Little Prince,really liked it,25
7690,The Little Prince,really liked it,23
7693,The Little Prince,it was amazing,9
7707,The Little Prince,it was amazing,5
7816,The Little Prince,it was amazing,24
7840,The Little Prince,it was amazing,3
7891,The Little Prince,it was amazing,6
7893,The Little Prince,it was amazing,23
7927,The Little Prince,really liked it,2
7932,The Little Prince,really liked it,8
7946,The Little Prince,really liked it,11
7947,The Little Prince,really liked it,2
8045,The Little Prince,it was amazing,13
8072,The Little Prince,really liked it,12
8176,The Little Prince,it was amazing,8
8220,The Little Prince,it was amazing,8
8223,The Little Prince,it was amazing,29
8258,The Little Prince,it was amazing,18
8261,The Little Prince,really liked it,15
8279,The Little Prince,really liked it,7
8302,The Little Prince,it was amazing,8
8357,The Little Prince,really liked it,3
8359,The Little Prince,it was amazing,31
8371,The Little Prince,it was amazing,2
8454,The Little Prince,really liked it,4
8483,The Little Prince,really liked it,12
8503,The Little Prince,it was amazing,17
8508,The Little Prince,it was amazing,15
8563,The Little Prince,it was amazing,41
8587,The Little Prince,it was amazing,38
8592,The Little Prince,it was amazing,4
8610,The Little Prince,it was amazing,9
8648,The Little Prince,it was amazing,6
8664,The Little Prince,really liked it,10
8686,The Little Prince,really liked it,28
8693,The Little Prince,really liked it,14
8718,The Little Prince,it was amazing,2
8726,The Little Prince,really liked it,35
8748,The Little Prince,it was amazing,36
8835,The Little Prince,it was amazing,97
8854,The Little Prince,it was amazing,6
8880,The Little Prince,liked it,2
8893,The Little Prince,it was amazing,4
8909,The Little Prince,really liked it,5
8919,The Little Prince,it was ok,7
8922,The Little Prince,liked it,23
8959,The Little Prince,it was amazing,7
8980,The Little Prince,really liked it,5
9001,The Little Prince,it was amazing,7
9037,The Little Prince,it was amazing,14
9051,The Little Prince,it was amazing,2
9092,The Little Prince,it was amazing,2
9146,The Little Prince,really liked it,32
9163,The Little Prince,really liked it,2
9173,The Little Prince,it was amazing,10
9213,The Little Prince,it was amazing,4
9251,The Little Prince,it was amazing,19
9255,The Little Prince,it was amazing,2
9262,The Little Prince,it was amazing,13
9265,The Little Prince,liked it,2
9285,The Little Prince,liked it,4
9289,The Little Prince,it was amazing,5
9296,The Little Prince,it was amazing,3
9349,The Little Prince,it was amazing,4
9363,The Little Prince,it was amazing,5
9398,The Little Prince,liked it,9
9405,The Little Prince,it was amazing,12
9469,The Little Prince,liked it,6
9491,The Little Prince,liked it,11
9502,The Little Prince,really liked it,11
9572,The Little Prince,liked it,6
9580,The Little Prince,it was amazing,6
9593,The Little Prince,it was amazing,11
9605,The Little Prince,really liked it,13
9670,The Little Prince,it was amazing,15
9702,The Little Prince,liked it,10
9717,The Little Prince,it was amazing,27
9738,The Little Prince,it was amazing,15
9854,The Little Prince,really liked it,2
9859,The Little Prince,it was amazing,33
9860,The Little Prince,it was amazing,9
9880,The Little Prince,it was amazing,8
9884,The Little Prince,it was amazing,6
9896,The Little Prince,it was amazing,3
9906,The Little Prince,it was ok,13
9944,The Little Prince,really liked it,7
9956,The Little Prince,it was ok,24
10053,The Little Prince,really liked it,5
10127,The Little Prince,it was amazing,44
10133,The Little Prince,really liked it,2
10185,The Little Prince,it was amazing,9
10199,The Little Prince,really liked it,2
10204,The Little Prince,it was amazing,6
10216,The Little Prince,really liked it,11
10217,The Little Prince,really liked it,7
10253,The Little Prince,really liked it,13
10286,The Little Prince,it was amazing,14
10309,The Little Prince,it was amazing,17
10331,The Little Prince,really liked it,13
10337,The Little Prince,it was amazing,2
10378,The Little Prince,it was amazing,137
10420,The Little Prince,really liked it,2
10421,The Little Prince,it was amazing,4
10436,The Little Prince,it was amazing,4
10457,The Little Prince,really liked it,3
10538,The Little Prince,it was amazing,3
10571,The Little Prince,really liked it,7
10606,The Little Prince,really liked it,5
10615,The Little Prince,it was amazing,3
10631,The Little Prince,really liked it,10
10731,The Little Prince,it was amazing,5
10781,The Little Prince,it was amazing,15
10799,The Little Prince,liked it,10
10826,The Little Prince,it was amazing,7
10848,The Little Prince,it was ok,51
10867,The Little Prince,it was amazing,2
10885,The Little Prince,it was amazing,5
10896,The Little Prince,it was ok,10
10936,The Little Prince,liked it,42
10953,The Little Prince,it was amazing,4
10997,The Little Prince,it was amazing,2
6709,Blue Ticket,really liked it,41
6709,The Grace Year,liked it,41
9784,The Grace Year,liked it,36
6709,Wilder Girls,liked it,41
6709,The Farm,really liked it,41
6709,The Farm,really liked it,41
6709,The Dreamers,it was ok,41
7548,The Dreamers,liked it,27
7632,The Dreamers,really liked it,57
9501,The Dreamers,liked it,43
10978,The Dreamers,liked it,10
6709,The Book of M,liked it,41
6709,The Outsider,liked it,41
7328,The Outsider,liked it,28
7422,The Outsider,liked it,8
7527,The Outsider,really liked it,5
8297,The Outsider,it was ok,36
8563,The Outsider,it was amazing,41
8835,The Outsider,it was amazing,97
9068,The Outsider,really liked it,7
9368,The Outsider,really liked it,13
9491,The Outsider,it was amazing,11
9502,The Outsider,really liked it,11
9642,The Outsider,really liked it,43
9689,The Outsider,really liked it,16
9793,The Outsider,really liked it,42
10481,The Outsider,really liked it,6
10531,The Outsider,it was amazing,5
6709,The Last One,it was ok,41
8398,The Last One,liked it,32
6709,Underground Airlines,really liked it,41
6829,Underground Airlines,it was amazing,39
8329,Underground Airlines,really liked it,8
8849,Underground Airlines,liked it,18
9208,Underground Airlines,really liked it,36
9368,Underground Airlines,really liked it,13
9524,Underground Airlines,really liked it,20
6709,Harmony,liked it,41
8302,Harmony,liked it,8
9793,Harmony,it was ok,42
6709,City on Fire,it was ok,41
7363,City on Fire,it was amazing,17
6709,The Bees,liked it,41
8223,The Bees,really liked it,29
6709,Above,it was ok,41
6709,The Stand,liked it,41
7300,The Stand,liked it,19
7372,The Stand,really liked it,36
7452,The Stand,liked it,72
7479,The Stand,liked it,72
7516,The Stand,it was amazing,8
7577,The Stand,liked it,58
7600,The Stand,really liked it,11
7742,The Stand,really liked it,53
7899,The Stand,really liked it,9
8316,The Stand,it was amazing,31
8320,The Stand,it was amazing,15
8560,The Stand,liked it,58
8563,The Stand,it was amazing,41
8761,The Stand,it was amazing,17
8892,The Stand,really liked it,53
9146,The Stand,really liked it,32
9215,The Stand,it was amazing,9
9239,The Stand,it was amazing,30
9547,The Stand,liked it,81
9642,The Stand,really liked it,43
9758,The Stand,it was amazing,9
9767,The Stand,really liked it,12
10378,The Stand,really liked it,137
10464,The Stand,it was amazing,33
10604,The Stand,it was amazing,11
10662,The Stand,really liked it,9
6709,The Running Man,it was ok,41
9501,The Running Man,it was ok,43
6709,On Such a Full Sea,liked it,41
8892,On Such a Full Sea,really liked it,53
9130,On Such a Full Sea,really liked it,17
6709,Life After Life,really liked it,41
7410,Life After Life,it was amazing,17
10936,Life After Life,it was amazing,42
6709,Christian Nation,it was ok,41
6709,Save Me,did not like it,41
8080,Save Me,really liked it,23
9417,Save Me,really liked it,8
6709,11/22/63,really liked it,41
6765,11/22/63,really liked it,44
7424,11/22/63,really liked it,43
7479,11/22/63,really liked it,72
8320,11/22/63,really liked it,15
8563,11/22/63,it was amazing,41
8892,11/22/63,liked it,53
9234,11/22/63,really liked it,16
9405,11/22/63,it was amazing,12
9584,11/22/63,really liked it,15
9689,11/22/63,it was amazing,16
10378,11/22/63,really liked it,137
10492,11/22/63,really liked it,27
10631,11/22/63,it was amazing,10
6709,When You Reach Me,really liked it,41
6765,When You Reach Me,really liked it,44
6784,When You Reach Me,it was amazing,13
6804,When You Reach Me,it was amazing,29
8211,When You Reach Me,really liked it,9
8561,When You Reach Me,liked it,42
8584,When You Reach Me,liked it,25
8623,When You Reach Me,it was amazing,8
8712,When You Reach Me,really liked it,16
9130,When You Reach Me,it was amazing,17
9262,When You Reach Me,liked it,13
10936,When You Reach Me,really liked it,42
6709,Under the Dome,liked it,41
6765,Under the Dome,it was ok,44
7372,Under the Dome,really liked it,36
8563,Under the Dome,it was amazing,41
9234,Under the Dome,it was ok,16
9524,Under the Dome,it was ok,20
9758,Under the Dome,liked it,9
6709,The Yiddish Policemen's Union,it was amazing,41
6765,The Yiddish Policemen's Union,it was amazing,44
6804,The Yiddish Policemen's Union,really liked it,29
6829,The Yiddish Policemen's Union,it was ok,39
6831,The Yiddish Policemen's Union,really liked it,7
7027,The Yiddish Policemen's Union,really liked it,14
7212,The Yiddish Policemen's Union,really liked it,20
7299,The Yiddish Policemen's Union,liked it,8
7358,The Yiddish Policemen's Union,liked it,18
7514,The Yiddish Policemen's Union,it was amazing,4
7596,The Yiddish Policemen's Union,it was amazing,15
7600,The Yiddish Policemen's Union,it was ok,11
7681,The Yiddish Policemen's Union,liked it,25
7847,The Yiddish Policemen's Union,liked it,3
8045,The Yiddish Policemen's Union,really liked it,13
8075,The Yiddish Policemen's Union,it was amazing,6
8080,The Yiddish Policemen's Union,did not like it,23
8169,The Yiddish Policemen's Union,really liked it,16
8320,The Yiddish Policemen's Union,it was ok,15
8329,The Yiddish Policemen's Union,really liked it,8
8351,The Yiddish Policemen's Union,really liked it,41
8359,The Yiddish Policemen's Union,really liked it,31
8398,The Yiddish Policemen's Union,it was amazing,32
8483,The Yiddish Policemen's Union,it was ok,12
8560,The Yiddish Policemen's Union,it was amazing,58
8586,The Yiddish Policemen's Union,liked it,11
8622,The Yiddish Policemen's Union,liked it,13
8692,The Yiddish Policemen's Union,it was amazing,24
8708,The Yiddish Policemen's Union,liked it,4
8715,The Yiddish Policemen's Union,it was amazing,4
8748,The Yiddish Policemen's Union,liked it,36
8815,The Yiddish Policemen's Union,really liked it,10
9146,The Yiddish Policemen's Union,really liked it,32
